"ParentStopAreaCode","ChildStopAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"910GSPONRRW","290GW5868","2009-01-15T15:35:33","2009-01-15T15:35:33",,"new"
"910GSPTN","340G01908OUP","2009-05-01T11:52:00","2009-05-01T11:52:00",0,"new"
"910GSRUISLP","490G00241F","","",,"new"
"910GSTAINES","400G4402122B","2009-03-17T12:41:00","2009-03-17T12:41:00",0,"new"
"910GSTALBCY","210G2263","","",,"new"
"910GSTALBNA","210G2291","","",,"new"
"910GSTALBNA","210G2292","","",,"new"
"910GSTAMFD","270G02701636","","",,"new"
"910GSTANMFC","150G00001363","","",,"new"
"910GSTCR","240GA009090A","2009-04-08T17:04:00","2009-04-08T17:04:00",0,"new"
"910GSTCR","240GA060770R","2009-04-08T17:04:00","2009-04-08T17:04:00",0,"new"
"910GSTCR","910GSTCRHCR","2008-11-07T15:40:00","2008-11-07T15:40:00",0,"new"
"910GSTEVNGE","210G1490","","",,"new"
"910GSTFODOM","490G18554E","","",,"new"
"910GSTHALL","490G012554","","",,"new"
"910GSTHCENT","158G00000268","","",,"new"
"910GSTHCENT","158G00000287","","",,"new"
"910GSTHCENT","158G00000289","","",,"new"
"910GSTHNDE","158G00000070","","",,"new"
"910GSTHVIC","158G00000274","","",,"new"
"910GSTHWICK","440GAD0270","2009-07-06T11:32:00","2009-07-27T07:51:00",2,"rev"
"910GSTHWICK","440GAD0329","2009-07-06T11:33:00","2009-07-27T07:51:00",2,"rev"
"910GSTJMSST","490G01268P","","",,"new"
"910GSTKM","040G00004615","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GSTKNWNG","490G01273C","","",,"new"
"910GSTKNWNG","490G01273Y","","",,"new"
"910GSTLEIGH","400G4406064A","2009-03-17T12:42:00","2009-03-17T12:42:00",0,"new"
"910GSTLEIGH","400G4406113A","2009-03-17T12:42:00","2009-03-17T12:42:00",0,"new"
"910GSTLEIGH","400G4406118A","2009-03-17T12:42:00","2009-03-17T12:42:00",0,"new"
"910GSTLNRWS","140GHA0144","2009-07-28T10:40:00","2009-07-28T10:40:00",0,"new"
"910GSTLNRWS","140GHA0415","2009-07-28T10:41:00","2009-07-28T10:41:00",0,"new"
"910GSTLNRWS","140GRA0032","2011-04-04T12:26:00","2011-04-04T12:26:00",0,"new"
"910GSTMFDHL","490G01265B","","",,"new"
"910GSTMGTS","490G01270B","","",,"new"
"910GSTMRYC","490G01271SB","","",,"new"
"910GSTNBGPK","490G00224L","","",,"new"
"910GSTNEOTS","050GSN017109","2008-11-21T00:00:00","2008-11-21T00:00:00",,"new"
"910GSTNGBRN","240G009750A","2009-11-27T12:32:00","2009-11-27T12:32:00",0,"new"
"910GSTNGBRN","240GA009780A","2009-04-08T17:04:00","2009-04-08T17:04:00",0,"new"
"910GSTNGBRN","240GA009930A","2009-11-19T12:29:00","2009-11-19T12:29:00",0,"new"
"910GSTNGBRN","240GA009960A","2009-04-08T17:04:00","2009-04-08T17:04:00",0,"new"
"910GSTNGBRN","240GA011920A","2009-11-19T12:27:00","2009-11-19T12:27:00",0,"new"
"910GSTNGBRN","240GA062540R","2009-04-08T17:04:00","2009-04-08T17:04:00",0,"new"
"910GSTNHSE","910GSTNHPO","2008-11-07T15:41:00","2008-11-07T15:41:00",0,"new"
"910GSTOTNHM","490G01264W","","",,"new"
"910GSTPADOM","490G01276S","","",,"new"
"910GSTRETHM","490G01279S3","","",,"new"
"910GSTRHCOM","490G01280SA","","",,"new"
"910GSTRHILL","490G01281A","","",,"new"
"910GSTRHILL","490G01281G","","",,"new"
"910GSTRHILL","490G01281Q","","",,"new"
"910GSTROOD","249G00000003","2009-04-07T16:01:00","2009-04-07T16:01:00",0,"new"
"910GSTROOD","249G00000295","2009-04-07T16:01:00","2009-04-07T16:01:00",0,"new"
"910GSTROOD","249G00020115","2009-04-07T16:01:00","2009-04-07T16:01:00",0,"new"
"910GSTTNPWY","330GAS0203","2008-11-19T15:51:00","2008-11-19T15:51:00",0,"new"
"910GSTURRY","240GA049380A","2009-04-08T17:05:00","2009-04-08T17:05:00",0,"new"
"910GSTWRTBY","020G36080","2009-02-13T00:00:00","2009-02-13T00:00:00",,"new"
"910GSTYAL","060GMA1","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GSUDBURY","390G10229","2011-09-28T14:16:26","2011-09-28T14:16:26",,"new"
"910GSUNBURY","400G4402058A","2009-03-17T12:43:00","2009-03-17T12:43:00",0,"new"
"910GSUNBURY","400G4402064D","2009-03-17T12:43:00","2009-03-17T12:43:00",0,"new"
"910GSUNBURY","400G4402065A","2009-03-17T12:44:00","2009-03-17T12:44:00",0,"new"
"910GSUNDRTN","040G00003599","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GSUNNGDL","036G00000300","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GSUNNGDL","036G00006617","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GSUNYMDS","036G00006457","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GSURBITN","490G01285C","","",,"new"
"910GSURBITN","490G01285E","","",,"new"
"910GSURREYQ","490G00229O","","",,"new"
"910GSURREYQ","490G00229S","","",,"new"
"910GSUTTON","490G01286N","","",,"new"
"910GSUTTONC","490G16305S","","",,"new"
"910GSVNKNGS","490G01246B","","",,"new"
"910GSVNOAKS","240GA006340A","2009-04-08T17:05:00","2009-04-08T17:05:00",0,"new"
"910GSVNOAKS","240GA029440A","2009-04-08T17:05:00","2009-04-08T17:05:00",0,"new"
"910GSWALE","240GA062600R","2009-04-08T17:05:00","2009-04-08T17:05:00",0,"new"
"910GSWAY","190G64","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GSWCH","240GA045750A","2009-04-08T17:06:00","2009-04-08T17:06:00",0,"new"
"910GSWCH","240GA045930A","2009-04-08T17:06:00","2009-04-08T17:06:00",0,"new"
"910GSWCH","240GA060190R","2009-04-08T17:19:00","2009-04-08T17:19:00",0,"new"
"910GSWELL","240GA032280A","2009-04-08T17:06:00","2009-04-08T17:06:00",0,"new"
"910GSWELL","240GA072630A","2009-04-08T17:06:00","2009-04-08T17:06:00",0,"new"
"910GSWLY","240G060330R","2009-05-20T13:11:00","2009-05-20T13:11:00",0,"new"
"910GSWLY","240GA020580A","2009-04-08T17:07:00","2009-04-08T17:07:00",0,"new"
"910GSWLY","240GA021010A","2009-04-08T17:06:00","2009-04-08T17:06:00",0,"new"
"910GSWLY","240GA021090A","2009-04-08T17:07:00","2009-04-08T17:07:00",0,"new"
"910GSWNSCMB","240GA018520A","2009-04-08T17:07:00","2009-04-08T17:07:00",0,"new"
"910GSWNSCMB","240GA018940A","2009-04-08T17:07:00","2009-04-08T17:07:00",0,"new"
"910GSWNSCMB","910GSWNSGD","2008-11-07T15:41:00","2008-11-07T15:41:00",0,"new"
"910GSWNWICK","190G63","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GSWSHEAD","270G02700098","","",,"new"
"910GSYONLA","490G01291S","","",,"new"
"910GSYSTON","260G08846","2009-03-04T00:00:00","2009-03-04T00:00:00",,"new"
"910GSYSTON","260GCC08811","2009-03-04T00:00:00","2009-03-04T00:00:00",,"new"
"910GTACKLEY","340G00742ST","2009-05-01T11:53:00","2009-05-01T11:53:00",0,"new"
"910GTACKLEY","340G03173NET","2009-05-01T11:53:00","2009-05-01T11:53:00",0,"new"
"910GTADWTH","400G4409071A","2009-03-17T12:47:00","2009-03-17T12:47:00",0,"new"
"910GTADWTH","910GTADWBUS","2008-07-31T15:37:00","2008-07-31T15:37:00",0,"new"
"910GTAPLOW","040G00001905","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GTAPLOW","040G00001928","2007-05-15T00:00:00","2007-05-15T00:00:00",,"new"
"910GTATNHMC","400G4409064A","2009-03-17T12:47:00","2009-03-17T12:47:00",0,"new"
"910GTATNHMC","400G4409064C","2009-03-17T12:47:00","2009-03-17T12:47:00",0,"new"
"910GTCULVRT","270G02701544","","",,"new"
"910GTCULVRT","270G02701545","","",,"new"
"910GTDITTON","400G4405200A","2009-03-17T12:48:00","2009-03-17T12:48:00",0,"new"
"910GTDITTON","400G4405804A","2009-03-17T12:49:00","2009-03-17T12:49:00",0,"new"
"910GTEYNHAM","240GA011390A","2009-04-08T17:16:00","2009-04-08T17:16:00",0,"new"
"910GTEYNHAM","240GA011410A","2009-04-08T17:16:00","2009-04-08T17:16:00",0,"new"
"910GTEYNHAM","240GA011440A","2009-04-08T17:07:00","2009-04-08T17:07:00",0,"new"
"910GTHATCHM","030G55920004","2009-03-20T11:46:00","2009-03-20T11:46:00",0,"new"
"910GTHBDGS","440GCY0200","2009-07-06T11:33:00","2009-07-27T08:00:00",2,"rev"
"910GTHBDGS","440GCY0203","2009-07-06T11:33:00","2009-07-27T08:00:00",2,"rev"
"910GTHBLDSG","210G430","","",,"new"
"910GTHEALE","030G56180001","2009-03-20T11:46:00","2009-03-20T11:46:00",0,"new"
"910GTHETFD","290G1895","2009-01-15T15:36:18","2009-01-15T15:36:18",,"new"
"910GTHOK","910GTHOKLB","2008-11-07T15:41:00","2008-11-07T15:41:00",0,"new"
"910GTHPLESK","150G00003006","","",,"new"
"910GTHRGRTN","330GNS0199","2009-01-15T14:38:00","2009-01-15T14:38:00",0,"new"
"910GTHRGRTN","330GNS0489","2009-01-16T10:01:00","2009-01-16T10:01:00",0,"new"
"910GTHTH","490G01294C","","",,"new"
"910GTILHRST","039G26440001","2009-03-20T12:00:00","2009-03-20T12:00:00",0,"new"
"910GTILHRST","039G26840001","2009-03-20T11:59:00","2009-03-20T11:59:00",0,"new"
"910GTILHRST","039G27560001","1899-12-30T00:00:00","2009-03-20T12:00:00",2,"rev"
"910GTLBYTWN","159G026401","2008-12-18T14:09:00","2008-12-18T14:09:00",0,"new"
"910GTMWTHLL","910GTMWTHHL","2009-04-14T17:01:00","2009-04-14T17:01:00",0,"new"
"910GTOLWTH","490G01295A","","",,"new"
"910GTONBDG","240G005880A","2009-05-01T08:59:00","2009-05-01T08:59:00",0,"new"
"910GTONBDG","240GA005970A","2009-05-01T09:04:00","2009-05-01T09:04:00",0,"new"
"910GTONBDG","240GA005980A","2009-04-08T17:08:00","2009-04-08T17:08:00",0,"new"
"910GTONBDG","240GA035980A","2009-04-08T17:08:00","2009-04-08T17:08:00",0,"new"
"910GTONBDG","240GA060980R","2009-04-08T17:08:00","2009-04-08T17:08:00",0,"new"
"910GTOOTING","490G01296A","","",,"new"
"910GTOOTING","490G01296S","","",,"new"
"910GTOTTON","190G65","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GTRIMLEY","390G60463","2011-09-28T14:18:32","2011-09-28T14:18:32",,"new"
"910GTRING","210G2419","","",,"new"
"910GTTNHMHL","490G00236U","","",,"new"
"910GTULSEH","490G01298G","","",,"new"
"910GTUNWELL","240GA013760A","2009-12-07T11:45:00","2009-12-07T11:45:00",0,"new"
"910GTUNWELL","240GA013790A","2009-04-08T17:09:00","2009-04-08T17:09:00",0,"new"
"910GTUNWELL","240GA013800A","2009-11-19T11:27:00","2009-11-19T11:27:00",0,"new"
"910GTUNWELL","240GA035280A","2009-12-07T11:45:00","2009-12-07T11:45:00",0,"new"
"910GTURKYST","490G01299D","","",,"new"
"910GTUTBURY","100GDHSL0974","2008-12-04T00:00:00","2008-12-04T00:00:00",,"new"
"910GTWCKNHM","490G13861B","","",,"new"
"910GTWYFORD","035G91120001","2007-08-13T13:36:00","2007-08-13T13:36:00",0,"new"
"910GTWYFORD","035G91140001","2007-08-13T13:36:00","2007-08-13T13:36:00",0,"new"
"910GUCKFILD","140GWE0248","2009-07-28T10:28:00","2009-07-28T10:28:00",0,"new"
"910GUCKFILD","140GWE10056","2010-08-25T12:17:00","2010-08-25T12:17:00",0,"new"
"910GUHALIFD","400G4402047A","2009-03-17T12:52:00","2009-03-17T12:52:00",0,"new"
"910GUHALIFD","400G4402048B","2009-03-17T12:53:00","2009-03-17T12:53:00",0,"new"
"910GULCEBY","227G00091381","","",,"new"
"910GUPMNSP6","490G00242E","","",,"new"
"910GUPMNSTR","910GUPMNSP6","2009-02-26T15:45:00","2009-02-26T15:45:00",0,"new"
"910GUPRHLWY","490G01302S","","",,"new"
"910GUWRLNGH","400G4410154A","2009-03-17T12:54:00","2009-03-17T12:54:00",0,"new"
"910GVAUXHLM","490G00247G","","",,"new"
"910GVAUXHLM","490G00247N","","",,"new"
"910GVAUXHLM","910GVAUXHLW","2009-02-26T15:45:00","2009-02-26T15:45:00",0,"new"
"910GVICTRIC","910GVICTRIE","2009-02-26T15:42:00","2009-02-26T15:42:00",0,"new"
"910GVICTRIE","490G00248G","","",,"new"
"910GVICTRIE","490G00248J","","",,"new"
"910GVRGNWTR","400G4401051A","2009-03-17T12:55:00","2009-03-17T12:55:00",0,"new"
"910GWADDON","490G01305B","","",,"new"
"910GWALHAMX","210G437","","",,"new"
"910GWALMER","240GA032380A","2009-04-08T17:09:00","2009-04-08T17:09:00",0,"new"
"910GWALMER","240GA060260R","2009-04-08T17:09:00","2009-04-08T17:09:00",0,"new"
"910GWALNGTN","490G01306B","","",,"new"
"910GWANBRO","400G4407463A","2009-03-17T12:55:00","2009-03-17T12:55:00",0,"new"
"910GWANDCMN","490G01309A","","",,"new"
"910GWAPPING","490G00251W","","",,"new"
"910GWARE","210G508","","",,"new"
"910GWARE","210G9087","","",,"new"
"910GWARGRAV","035G90640002","2007-08-13T13:37:00","2007-08-13T13:37:00",0,"new"
"910GWARGRAV","035G90660001","2009-03-20T11:51:00","2009-03-20T11:51:00",0,"new"
"910GWARNHAM","440GHR0425","2009-07-06T11:14:00","2009-07-06T11:14:00",0,"new"
"910GWARNHAM","440GHR0428","2009-07-06T11:34:00","2009-07-06T11:34:00",0,"new"
"910GWATBECH","050GWT020028","2008-11-21T00:00:00","2008-11-21T00:00:00",,"new"
"910GWATFDHS","210G3100","","",,"new"
"910GWATFDJ","210G3125","","",,"new"
"910GWATFDJ","910GWATFJDC","2009-02-26T15:46:00","2009-02-26T15:46:00",0,"new"
"910GWATFDN","210G2960","","",,"new"
"910GWATLGTN","290G4125","2009-02-24T15:13:43","2009-02-24T15:13:43",,"new"
"910GWATLGTN","290G43","2009-01-15T15:36:51","2009-01-15T15:36:51",,"new"
"910GWATRLMN","490G00254J","","",,"new"
"910GWATRLMN","490G00254T","","",,"new"
"910GWATSTND","100G00011859","2008-11-27T00:00:00","2008-11-27T00:00:00",,"new"
"910GWATSTND","100G52278","2008-11-27T00:00:00","2008-11-27T00:00:00",,"new"
"910GWATSTND","100GDWDH0737","2008-11-27T00:00:00","2008-11-27T00:00:00",,"new"
"910GWBYFLET","400G4404016B","2009-03-17T12:56:00","2009-03-17T12:56:00",0,"new"
"910GWBYFLET","400G4404018A","2009-03-17T12:57:00","2009-03-17T12:57:00",0,"new"
"910GWBYFLET","400G4404912A","2009-03-17T12:57:00","2009-03-17T12:57:00",0,"new"
"910GWBYFLET","400G4404912B","2009-03-17T12:57:00","2009-03-17T12:57:00",0,"new"
"910GWCHAPEL","490G00268C","","",,"new"
"910GWCKHMMR","390G60273","2011-09-28T14:18:25","2011-09-28T14:18:25",,"new"
"910GWCLIFF","158G00000118","","",,"new"
"910GWCLIFF","158G00000151","","",,"new"
"910GWCOMBEP","490G01323A","","",,"new"
"910GWCROYDN","490G01324W2","","",,"new"
"910GWDGRNPK","490G01341G","","",,"new"
"910GWDMNSTR","490G01342A","","",,"new"
"910GWDMNSTR","490G01342W2","","",,"new"
"910GWDON","910GWIMBLDN","2009-02-26T15:47:00","2009-02-26T15:47:00",0,"new"
"910GWDRYTON","490G01325Z1","","",,"new"
"910GWDST","490G01343B","","",,"new"
"910GWDULWCH","490G01326W","","",,"new"
"910GWDULWCH","910GWDULCRD","2008-11-07T15:42:00","2008-11-07T15:42:00",0,"new"
"910GWDWTOWN","490G01311E","","",,"new"
"910GWEALING","490G01327B","","",,"new"
"910GWEELEY","150G00002655","","",,"new"
"910GWEELEY","150G00003185","","",,"new"
"910GWELHAMG","210G825","","",,"new"
"910GWELLING","490G01318B","","",,"new"
"910GWEMBLSM","490G01320B","","",,"new"
"910GWENDOVR","040G00004300","2007-05-10T00:00:00","2007-05-10T00:00:00",,"new"
"910GWENDOVR","040G00004789","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GWENDOVR","040G00004881","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"910GWENHNGR","240GA062410R","2009-04-08T17:09:00","2009-04-08T17:09:00",0,"new"
"910GWESGTOS","240GA042000A","2009-04-08T17:10:00","2009-04-08T17:10:00",0,"new"
"910GWESGTOS","240GA060310R","2009-04-08T17:10:00","2009-04-08T17:10:00",0,"new"
"910GWEYBDGB","910GWEYBDGE","2009-02-26T15:47:00","2009-02-26T15:47:00",0,"new"
"910GWEYBDGE","400G4405019A","2009-03-17T13:00:00","2009-03-17T13:00:00",0,"new"
"910GWEYBDGE","400G4405020A","2009-03-17T13:00:00","2009-03-17T13:00:00",0,"new"
"910GWGSTS","260G16911","2009-03-04T00:00:00","2009-03-04T00:00:00",,"new"
"910GWHALYBG","100GDWB01772","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GWHAMHL","490G00262A","","",,"new"
"910GWHHRTLA","490G01335D","","",,"new"
"910GWHHRTLA","490G01335S","","",,"new"
"910GWHMDSTD","490G00263E","","",,"new"
"910GWHMPSTM","490G01330N","","",,"new"
"910GWHORNDN","150G00001060","","",,"new"
"910GWHSTBLE","240GA040690A","2009-04-08T17:10:00","2009-04-08T17:10:00",0,"new"
"910GWHSTBLE","240GA062470R","2009-04-08T17:10:00","2009-04-08T17:10:00",0,"new"
"910GWHTCHRH","190G68","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GWHTLSEA","050GWY007008","2009-02-09T00:00:00","2009-02-09T00:00:00",,"new"
"910GWHTLSEA","050GWY009014","2009-02-09T00:00:00","2009-02-09T00:00:00",,"new"
"910GWHTTON","490G01336A","","",,"new"
"910GWHWLL","100G00015088","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GWHWLL","100GDWS00021","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GWHYTELF","400G4410106A","2009-03-18T10:44:00","2009-03-18T10:44:00",0,"new"
"910GWHYTELF","910GUWRLNGH","2009-03-17T15:06:00","2009-03-17T15:06:00",0,"new"
"910GWHYTLFS","400G4410114A","2009-03-17T13:06:00","2009-03-17T13:06:00",0,"new"
"910GWHYTLFS","910GWHYTBUS","2008-11-07T15:42:00","2008-11-07T15:42:00",0,"new"
"910GWIKFORD","150G00001857","","",,"new"
"910GWIKFORD","150G00003275","","",,"new"
"910GWIMBLDN","490G00272P","","",,"new"
"910GWIMLCHS","490G01339A","","",,"new"
"910GWINCHLS","140GRA0037","2011-08-03T11:38:00","2011-08-03T11:38:00",0,"new"
"910GWINCHLS","910GWINCNEW","2008-11-07T15:43:00","2008-11-07T15:43:00",0,"new"
"910GWINDSEC","036G00006216","2010-06-22T00:00:00","2010-06-22T00:00:00",,"new"
"910GWINDSEC","036G00006218","2010-06-22T00:00:00","2010-06-22T00:00:00",,"new"
"910GWINDSEC","036G06002179","2010-06-22T00:00:00","2010-06-22T00:00:00",,"new"
"910GWINDSEC","036G06214214","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GWINDSEC","910GWSORAER","2008-05-02T13:52:00","2008-05-02T13:52:00",0,"new"
"910GWINERSH","035G75220001","2009-03-20T11:52:00","2009-03-20T11:52:00",0,"new"
"910GWINERSH","035G75240001","2009-03-20T11:52:00","2009-03-20T11:52:00",0,"new"
"910GWINETGL","035G75140001","2009-03-20T11:53:00","2009-03-20T11:53:00",0,"new"
"910GWINETGL","035G87200001","2009-03-20T11:55:00","2009-03-20T11:55:00",0,"new"
"910GWITHAME","150G00002237","","",,"new"
"910GWITLEY","400G4411159A","2009-03-17T13:07:00","2009-03-17T13:07:00",0,"new"
"910GWIVENHO","150G00003284","","",,"new"
"910GWLDNGHM","400G4410123A","2009-03-17T13:08:00","2009-03-17T13:08:00",0,"new"
"910GWLNGBRO","300G349B","2009-02-19T00:00:00","2009-02-19T00:00:00",,"new"
"910GWLNTNON","100GDW005916","2008-12-03T00:00:00","2008-12-03T00:00:00",,"new"
"910GWLSDJHL","490G00271L","","",,"new"
"910GWLSDJHL","910GWLSDNJL","2009-04-14T17:02:00","2009-04-14T17:02:00",0,"new"
"910GWLTWCEN","490G00249K","","",,"new"
"910GWLTWCEN","490G00249M","","",,"new"
"910GWLVR","049G03085363","2007-09-12T08:12:00","2007-09-12T08:12:00",0,"new"
"910GWLVR","049G03105307","2007-09-12T08:11:00","2007-09-12T08:11:00",0,"new"
"910GWLVR","049G03105609","2007-09-12T08:13:00","2007-09-12T08:13:00",0,"new"
"910GWLVR","049G03115308","2007-09-12T08:11:00","2007-09-12T08:11:00",0,"new"
"910GWLVR","049G09265322","2007-09-12T08:12:00","2007-09-12T08:12:00",0,"new"
"910GWLWYNN","210G1229","","",,"new"
"910GWMALING","240GA060500R","2009-04-08T17:11:00","2009-04-08T17:11:00",0,"new"
"910GWMALING","240GA072180A","2009-04-08T17:11:00","2009-04-08T17:11:00",0,"new"
"910GWMBY","910GWMBYDC","2009-02-26T15:46:00","2009-02-26T15:46:00",0,"new"
"910GWMBYDC","490G00256G","","",,"new"
"910GWMBYDC","490G00256X","","",,"new"
"910GWNCFILD","190G71","2011-09-28T13:05:32","2011-09-28T13:05:32",,"new"
"910GWNCHSTR","190G70","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GWNDSWRD","490G01310A","","",,"new"
"910GWNORWOD","490G01331T","","",,"new"
"910GWNSTDPK","490G01312N","","",,"new"
"910GWOBURNS","049G05585754","2007-09-12T08:11:00","2007-09-12T08:11:00",0,"new"
"910GWODBDGE","390G60605","2011-09-28T14:18:37","2011-09-28T14:18:37",,"new"
"910GWOKING","400G4404139B","2009-03-17T13:17:00","2009-03-17T13:17:00",0,"new"
"910GWOKING","400G4404140A","2009-03-17T13:17:00","2009-03-17T13:17:00",0,"new"
"910GWOKING","400G4404140J","2009-03-17T13:17:00","2009-03-17T13:17:00",0,"new"
"910GWOKING","400G4404255A","2009-03-17T13:18:00","2009-03-17T13:18:00",0,"new"
"910GWOKNGHM","035G76060001","2009-03-20T11:55:00","2009-03-20T11:55:00",0,"new"
"910GWOKNGHM","035G76120002","2009-03-20T11:54:00","2009-03-20T11:54:00",0,"new"
"910GWOKNGHM","035G79440001","2007-08-13T13:45:00","2007-08-13T13:45:00",0,"new"
"910GWOKNGHM","035G79460001","2007-08-20T10:41:00","2007-08-20T10:41:00",0,"new"
"910GWOLWCDY","490G01345B","","",,"new"
"910GWOLWCHA","490G01344G","","",,"new"
"910GWONNAZE","150G00002956","","",,"new"
"910GWONNAZE","150G00002966","","",,"new"
"910GWONNAZE","150G00003285","","",,"new"
"910GWONT","400G4405053A","2009-03-17T13:19:00","2009-03-17T13:19:00",0,"new"
"910GWONT","400G4405064B","2009-03-17T13:19:00","2009-03-17T13:19:00",0,"new"
"910GWONT","400G4405273B","2009-03-17T13:19:00","2009-03-17T13:19:00",0,"new"
"910GWORKSOP","330GBA0316","2009-01-15T14:55:00","2009-01-15T14:55:00",0,"new"
"910GWORSTED","290G1143","2009-01-15T15:38:08","2009-01-15T15:38:08",,"new"
"910GWORTHNG","440GWO0227","2009-07-13T15:16:00","2009-07-13T15:16:00",0,"new"
"910GWORTHNG","440GWO0229","2009-07-13T15:15:00","2009-07-13T15:15:00",0,"new"
"910GWORTHNG","440GWO0394","2009-07-13T15:16:00","2009-07-13T15:16:00",0,"new"
"910GWRBLNGT","190G66","2011-09-28T13:05:31","2011-09-28T13:05:31",,"new"
"910GWRCSTRP","490G01346A","","",,"new"
"910GWRENBRY","060GCR201","2011-02-25T00:00:00","2011-02-25T00:00:00",,"new"
"910GWRGT","069GWAR12","2011-02-21T00:00:00","2011-02-21T00:00:00",,"new"
"910GWROXHAM","290G2418","2009-01-15T15:30:09","2009-01-15T15:30:09",,"new"
"910GWRPLSDN","400G4404071A","2009-03-17T13:24:00","2009-03-17T13:24:00",0,"new"
"910GWRPLSDN","400G4404819C","2009-03-17T13:25:00","2009-03-17T13:25:00",0,"new"
"910GWRUISLP","490G00267B","","",,"new"
"910GWRYSBRY","036G00006477","2010-06-22T00:00:00","2010-06-22T00:00:00",,"new"
"910GWSLE","140GHA0120","2009-07-28T10:44:00","2009-07-28T10:44:00",0,"new"
"910GWSLE","140GRA0023","2011-04-01T10:48:00","2011-04-01T10:48:00",0,"new"
"910GWSORAER","036G00000364","2010-06-22T00:00:00","2010-06-22T00:00:00",,"new"
"910GWSORAER","036G00006227","2010-06-29T00:00:00","2010-06-29T00:00:00",,"new"
"910GWSTRFLD","390G60730","2011-09-28T14:18:41","2011-09-28T14:18:41",,"new"
"910GWSUTTON","490G01333N","","",,"new"
"910GWTLESFD","050GWH002005","2008-11-24T00:00:00","2008-11-24T00:00:00",,"new"
"910GWTRNGBY","240GA012910A","2009-04-08T17:11:00","2009-04-08T17:11:00",0,"new"
"910GWTRNGBY","240GA074281A","2009-04-08T17:11:00","2009-04-08T17:11:00",0,"new"
"910GWVLSFLD","440GMS0084","2009-07-06T11:36:00","2009-07-27T08:02:00",2,"rev"
"910GWVLSFLD","440GMS0086","2009-07-06T11:36:00","2009-07-27T08:02:00",2,"rev"
"910GWWICKHM","490G01334A","","",,"new"
"910GWWICKHM","490G01334C","","",,"new"
"910GWWRTHNG","440GWO0147","2009-07-06T11:37:00","2009-07-06T11:37:00",0,"new"
"910GWWRTHNG","440GWO0380","2009-07-06T11:37:00","2009-07-06T11:37:00",0,"new"
"910GWYEE","240GA025250A","2009-04-08T17:17:00","2009-04-08T17:17:00",0,"new"
"910GWYMNDHM","290GW5844","2009-01-15T15:19:46","2009-01-15T15:19:46",,"new"
"910GYALDING","240GA061120R","2009-04-08T17:11:00","2009-04-08T17:11:00",0,"new"
"910GYARMTH","290G32","2010-05-17T09:49:50","2010-05-17T09:49:50",,"new"
"910GYARMTH","290G63","2009-01-15T15:28:40","2009-01-15T15:28:40",,"new"
"920GCBG1","050GFN004011","2009-06-19T00:00:00","2009-06-19T00:00:00",,"new"
"920GHUY1","227G00091418","","",,"new"
"920GLGW0","920GLGW1","2008-10-10T14:55:00","2008-10-10T14:55:00",0,"new"
"920GLGW0","920GLGW2","2008-10-10T14:55:00","2008-10-10T14:55:00",0,"new"
"920GLGW1","940GZZGWNTH","2008-10-10T15:02:00","2008-10-10T15:02:00",0,"new"
"920GLGW2","910GGTWK","2008-10-10T15:11:00","2008-10-10T15:11:00",0,"new"
"920GLGW2","940GZZGWSTH","2008-10-10T14:59:00","2008-10-10T14:59:00",0,"new"
"920GLTN1","029G1201","2009-03-16T13:23:00","2009-03-16T13:23:00",0,"new"
"920GLYX1","240G100640","2008-08-12T13:01:00","2008-08-12T13:01:00",0,"new"
"920GLYX1","240GA023700A","2009-04-08T17:20:00","2009-04-08T17:20:00",0,"new"
"920GMSE1","240GA062440B","2009-07-22T09:40:00","2009-07-22T09:40:00",0,"new"
"920GNWI1","290G0112","2009-10-06T12:11:24","2009-10-06T12:11:24",,"new"
"920GNWI1","290G424","2009-10-06T12:22:43","2009-10-06T12:22:43",,"new"
"920GSEN1","158G00000231","","",,"new"
"920GSEN1","910GSTHEAIR","2010-09-06T15:14:00","2011-02-22T11:50:00",2,"rev"
"920GSOU1","190G74","2011-09-28T13:05:32","2011-09-28T13:05:32",,"new"
"920GSTN1","150G00001525","","",,"new"
