"AtcoCode","OperatorRef","NationalCoachCode","Name","NameLang","LongName","LongNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2400A044060A","","900058397C","Cliftonville (Margate)","en","Cliftonville: Esplanade, opp Grand Hotel","en","U",636767,171249,"","",0,""
"2400A044080A","","900058387C","Cliftonville (Margate)","en","Cliftonville: opp Ye Olde Charles Tavern","en","U",637308,170724,"","",0,""
"2400A044370A","","900058346A","Cliftonville (Margate)","en","Northdown Park: opp The Wheatsheaf","en","U",637660,170226,"","",0,""
"2400A044380A","","900058346C","Cliftonville (Margate)","en","Northdown Park: The Wheatsheaf","en","U",637641,170218,"","",0,""
"2400A044390A","","900058387A","Cliftonville (Margate)","en","Cliftonville: Holly Lane Post Office","en","U",637240,170726,"","",0,""
"2400A046850A","","900058396A","St Peter's (Broadstairs)","en","St Peter's: Albion Rd, nr Livingstone Rd","en","U",638411,168690,"","",0,""
"2400A046860A","","900058396C","St Peter's (Broadstairs)","en","St Peter's: Beacon Rd, Railway Bridge","en","U",638388,168748,"","",0,""
"2400A046890A","","900058347A","Broadstairs Town Centre","en","Broadstairs: Pierremont Hall","en","U",639368,167895,"","",0,""
"2400A047130A","","900058327C","Dumpton","en","Ramsgate (Dumpton Park): Racing Greyhound","en","U",638804,166292,"","",0,""
"2400A047310A","","900058347C","Broadstairs Town Centre","en","Broadstairs: opp Pierremont Hall","en","U",639394,167878,"","",0,""
"2400A047540A","","900058386C","Ramsgate Town Centre","en","Ramsgate: opp The Royal","en","U",638357,164777,"","",0,""
"2400A047620A","","900058386A","Ramsgate Town Centre","en","Ramsgate: The Royal","en","U",638361,164793,"","",0,""
"2400A048910A","","900058236A","Herne Bay Town Centre","en","Herne Bay: opp Texaco Garage","en","U",617560,168195,"","",0,""
"2400A048920A","","900058236C","Herne Bay Town Centre","en","Herne Bay: Texaco Garage","en","U",617588,168215,"","",0,""
"2400A050290A","","900058067","University of Kent (Canterbury)","en","University of Kent: Keynes College, Coach Stop","en","U",613872,159502,"","",0,""
"2400A060290R","","900058136Z","Dover Town Centre","en","Dover Priory Rail Station: Coach Stop","en","U",631397,141462,"","",0,""
"2400A070000A","","900058716","Bluewater","en","Dartford: Bluewater Bus Stn","en","U",558241,173435,"","",0,""
"2400A070180A","","900058136","Dover Town Centre","en","Dover (Pencester Rd): Bus Station","en","U",631925,141728,"","",0,""
"2400A071740A","","900058577A","Lamberhurst","en","Lamberhurst: opp The Chequers","en","U",567594,136166,"","",0,""
"2400A073630A","","900058586C","Tunbridge Wells Town Centre","en","Tunbridge Wells: Mount Pleasant Road, Stop K2","en","U",558485,139640,"","",0,""
"2400A073930A","","900058146","Dover (Kent)","en","Dover: Eastern Docks Coach Stop","en","U",632964,141619,"","",0,""
"2400A074150A","","900058577C","Lamberhurst","en","Lamberhurst: The Chequers","en","U",567583,136193,"","",0,""
"249000000363","","900098325","Rochester (Medway)","en","Rochester (Medway): Town Centre Bus Stop","en","U",574560,168381,"","",0,""
"249000000756","","900098324","Gillingham Town Centre","en","Gillingham (Medway): Town Centre Bus Stop","en","U",577422,168450,"","",0,""
"249000000823","","900058766","Hempstead (Medway)","en","Gillingham (Kent): Hempstead Valley Shopping Ce.","en","U",579343,163347,"","",0,""
"250010777","","900073131A","Brierfield","en","Brierfield: Town Hall","en","U",384693,436533,"","",0,""
"25001238","","900098181","Chatburn","en","Chatburn: opp Post Office","en","U",376809,444074,"","",0,""
"25001322","","900098179","Whalley","en","Whalley: Bus Station ","en","U",373376,436241,"","",0,""
"25001368","","900098271","Bent Gate","en","Haslingden: Grasmere Road","en","U",379202,421823,"","",0,""
"25001522","","900010411","Ormskirk","en","Ormskirk: Bus Stn","en","U",341597,408182,"","",0,""
"250020023","","900072141A","Morecambe","en","Morecambe: Bus Station","en","U",343094,464211,"","",0,""
"250020300","","900072111B","Lancaster City Centre","en","Lancaster: Bus Stn","en","U",347682,461894,"","",0,""
"250020316","","900072111D","Lancaster City Centre","en","Lancaster: Damside St, Bus Stop o/s Bus Stn","en","U",347667,461903,"","",0,""
"250020348","","900073141A","Burnley","en","Burnley: Bus Station","en","U",384252,432437,"","",0,""
"250020901","","900010220","Chorley Town Centre","en","Chorley: Interchange","en","U",358562,417579,"","",0,""
"25003150","","900077061","Preston City Centre (Lancs)","en","Preston: Bus Station, Stand 34","en","U",354169,429694,"","",0,""
"2500386","","900077151C","Squires Gate","en","Blackpool (Pontins): opp Holiday Centre","en","U",330795,431185,"","",0,""
"2500403","","900073131C","Brierfield","en","Brierfield: opp Town Hall","en","U",384674,436496,"","",0,""
"2500436","","900073151","Colne (Lancs)","en","Colne: Bus Stn","en","U",389158,440075,"","",0,""
"2500469","","900073171","Nelson (Lancs)","en","Nelson: Bus Stn","en","U",386109,437780,"","",0,""
"2500607","","900077191C","Fairhaven","en","Ansdell: Fairhaven Hotel","en","U",334620,427444,"","",0,""
"2500608","","900077191A","Fairhaven","en","Ansdell: opp Fairhaven Hotel","en","U",334544,427506,"","",0,""
"2500641","","900077142A","Lytham","en","Lytham: Assembly Rooms","en","U",336728,427041,"","",0,""
"2500650","","900077142C","Lytham","en","Lytham: opp Queens Hotel","en","U",336621,427037,"","",0,""
"2500808","","900072051C","Carnforth","en","Carnforth: New Street","en","U",349803,470455,"","",0,""
"2500829","","900072101","Galgate","en","Galgate: Crossroads","en","U",348368,455420,"","",0,""
"2500918","","900072121","Lancaster University","en","Lancaster University: Underpass","en","U",348620,457421,"","",0,""
"2500B0251","","900077171A","St Annes (nr Lytham)","en","St Annes: Ashton Gardens","en","U",331708,429152,"","",0,""
"2500B0289","","900077171C","St Annes (nr Lytham)","en","St Annes: opp Conservative Club","en","U",331720,429106,"","",0,""
"2500B0296","","900077151A","Stony Hill","en","Blackpool (Pontins): Holiday Centre","en","U",330745,431293,"","",0,""
"2500DCL2055","","900072041A","Bolton-le-Sands","en","Bolton-le-Sands: Bus Shelter, Brookfield View","en","U",348260,467932,"","",0,""
"2500DCL2058","","900072051A","Carnforth","en","Carnforth: New Street","en","U",349816,470448,"","",0,""
"2500IMG1193","","900098309","Garstang","en","Garstang (Lancs): Crofters Hotel Coach Stop","en","U",348889,446310,"","",0,""
"2500IMG1218","","900077032A","Fulwood (Preston)","en","Fulwood: opp Sharoe Green P.O.","en","U",354092,431910,"","",0,""
"2500IMG1220","","900077032C","Fulwood (Preston)","en","Fulwood: Black Bull","en","U",354096,431757,"","",0,""
"2500IMG1602","","900098183","Barnoldswick","en","Barnoldswick: Station Road","en","U",387790,446815,"","",0,""
"2500IMG2070","","900073111","Accrington","en","Accrington: Bridge St, Stand K","en","U",376147,428580,"","",0,""
"2500IMG2340","","900098180","Clitheroe Town Centre (Clitheroe)","en","Clitheroe: Interchange ","en","U",374224,442090,"","",0,""
"2500IMG2904","","900073101","Rawtenstall","en","Rawtenstall: Bank Street","en","U",381240,422884,"","",0,""
"2500LA00099","","900077021C","Freckleton","en","Freckleton: War Memorial","en","U",343068,429121,"","",0,""
"2500LA00100","","900077021A","Freckleton","en","Freckleton: The Plough P.H.","en","U",342697,428950,"","",0,""
"2500LA00108","","900077081A","Warton (Lancs)","en","Warton: opp Pickwick Tavern","en","U",341246,428594,"","",0,""
"2500LA00109","","900077081C","Warton (Lancs)","en","Warton: Coach Stop, nr Pickwick Tavern","en","U",341135,428529,"","",0,""
"2500LA00261","","900072041C","Bolton-le-Sands","en","Bolton-le-Sands: opp Royal Hotel","en","U",348231,467877,"","",0,""
"2500LAA00471","","900098272","Great Harwood","en","Great Harwood : Queen Street","en","U",373269,432270,"","",0,""
"2500LAA07068","","900098182","Gisburn","en","Gisburn: Post Office","en","U",382822,448803,"","",0,""
"2580BLA0035","","900073021","Town Centre (Blackburn)","en","Blackburn: Boulevard Bus Stn, Stand P","en","U",368446,427925,"","",0,""
"2580DAW0104","","900073061A","Darwen","en","Darwen: Parliament St/Market St","en","U",369281,422199,"","",0,""
"2580DAW0106","","900073061C","Darwen","en","Darwen: o/s Ethel Austin's, Market St","en","U",369218,422234,"","",0,""
"2590BTA01287","","900077131","Blackpool (Blackpool)","en","Blackpool: Central Coach Station","en","U",330781,435758,"","",0,""
"2590BTA26457","","900077134","Bloomfield (Blackpool)","en","Blackpool: Lonsdale Road coach station","en","U",330926,434949,"","",0,""
"260007213","","900035474A","Loughborough (Leics)","en","Loughborough: Blue Boar P.H.","en","U",453426,319844,"","",0,""
"260007216","","900035474C","Loughborough (Leics)","en","Loughborough (Leics), Market Place, Swan Street,","en","U",453647,319675,"","",0,""
"260013205","","900032014","Ashby-de-la-Zouch","en","Ashby-de-la-Zouch: Market St","en","U",435788,316732,"","",0,""
"260013986","","900035334C","Coalville (Leics)","en","Coalville: Memorial Square","en","U",442255,314400,"","",0,""
"260014078","","900035334A","Coalville (Leics)","en","Coalville: Memorial Square","en","U",442321,314425,"","",0,""
"260014407","","900035044A","Kegworth","en","Kegworth: Church, War Memorial","en","U",448769,326674,"","",0,""
"260014408","","900035044C","Kegworth","en","Kegworth: Market Place","en","U",448740,326664,"","",0,""
"260014502","","900027114","East Midlands Airport","en","East Midlands Airport: Stop 2","en","U",445279,325620,"","",0,""
"260020307","","900098140","Great Glen","en","Great Glen: London Road, outside The Greyhound","en","U",465564,297485,"","",0,""
"260022616","","900035284A","Market Harborough","en","Market Harborough: Market Hall","en","U",473528,287067,"","",0,""
"260022617","","900035284C","Market Harborough","en","Market Harborough: The Square","en","U",473524,287003,"","",0,""
"269030080","","900035064","Leicester","en","Leicester: St Margaret's Bus Stn","en","U",458694,304978,"","",0,""
"269034049","","900098056","Leicester","en","Leicester: Waterloo Way, outside, Waterloo House","en","U",459241,304085,"","",0,""
"269046004","","900035005A","Leicester","en","Leicester (Narborough Rd): Rowley Fields Avenue","en","U",456703,302181,"","",0,""
"269046006","","900035005C","Leicester","en","Leicester (Narborough Rd): Holiday Inn","en","U",456623,302122,"","",0,""
"270000007634","","900030074A","North Hykeham","en","North Hykeham: North Kesteven School","en","U",493795,366507,"","",0,""
"270000007635","","900030074C","North Hykeham","en","North Hykeham: nr Spar Shop","en","U",493928,366622,"","",0,""
"270000007968","","900030474C","Holton le Clay","en","Holton le Clay: Louth Road","en","U",528665,402851,"","",0,""
"270000007971","","900030474A","Holton le Clay","en","Holton le Clay: Louth Road","en","U",528670,402906,"","",0,""
"270000007979","","900030484A","North Thoresby","en","North Thoresby: The Granby","en","U",528782,398380,"","",0,""
"270000008125","","900031394A","Sutton on Sea","en","Sutton-on-Sea: Library","en","U",552117,381844,"","",0,""
"270000008135","","900031384A","Huttoft","en","Huttoft: opp Parish Hall","en","U",551341,376552,"","",0,""
"270000008230","","900031103A","Wainfleet All Saints","en","Wainfleet: Market Place","en","U",549809,358930,"","",0,""
"270000008231","","900031103C","Wainfleet All Saints","en","Wainfleet: Shelter, Market Place","en","U",549688,358709,"","",0,""
"270000008330","","900031289A","Coningsby","en","Coningsby: opp War Memorial","en","U",522585,358288,"","",0,""
"270000008334","","900030002A","Woodhall Spa","en","Woodhall Spa: o/s St Peters Church","en","U",519743,363247,"","",0,""
"270000008397","","900031281A","Anwick","en","Anwick: Bus Stop, Methodist Church","en","U",511500,350506,"","",0,""
"270000008947","","900031006C","Aslackby","en","Aslackby: opp Robin Hood & Little John P.H.","en","U",508805,330501,"","",0,""
"270000008960","","900031207","Bourne (Lincs)","en","Bourne: Bus Stn","en","U",509599,320189,"","",0,""
"270000008974","","900031009A","Silk Willoughby","en","Silk Willoughby: The Horseshoes P.H.","en","U",505655,342907,"","",0,""
"270000009047","","900031000","Pinchbeck","en","Pinchbeck: Bull Inn","en","U",524210,325932,"","",0,""
"270000009142","","900031544","Spalding","en","Spalding: Bus Stn","en","U",524389,322810,"","",0,""
"270000009526","","900031266A","Market Deeping","en","Market Deeping: opp Town Hall","en","U",513812,310044,"","",0,""
"270000009527","","900031266C","Market Deeping","en","Market Deeping: Barclays Bank","en","U",513811,310017,"","",0,""
"270000010021","","900031010A","Sleaford (Lincs)","en","Sleaford: Boston Road, Furniture Centre","en","U",507571,345745,"","",0,""
"270002700030","","900031285A","Billinghay","en","Billinghay: Coach & Horses P.H.","en","U",515721,354814,"","",0,""
"270002700031","","900031285B","Billinghay","en","Billinghay: opp Coach & Horses P.H.","en","U",515714,354822,"","",0,""
"270002700338","","900031287B","Tattershall","en","Tattershall: Black Horse P.H.","en","U",521628,358072,"","",0,""
"2700LAMC5396","","900031281B","Anwick","en","Anwick: opp Methodist Church","en","U",511404,350440,"","",0,""
"2700LARH4738","","900031006A","Aslackby","en","Aslackby: Robin Hood & Little John P.H.","en","U",508816,330503,"","",0,""
"2700LBBS2499","","900031614","Boston","en","Boston: Coach Stn, St Georges Rd","en","U",532426,343955,"","",0,""
"2700LCSL2708","","900031424","Chapel St Leonards","en","Chapel St Leonards: Bus Stn","en","U",556068,372266,"","",0,""
"2700LCWM5394","","900031289B","Coningsby","en","Coningsby: War Memorial","en","U",522597,358319,"","",0,""
"2700LFMP2949","","900031007","Folkingham","en","Folkingham: Market Place","en","U",507237,333669,"","",0,""
"2700LGBS2719","","900031074","Grantham","en","Grantham: Bus Stn","en","U",491413,335554,"","",0,""
"2700LHMP2705","","900031291","Horncastle (Lincs)","en","Horncastle: Market Place","en","U",525895,369595,"","",0,""
"2700LHPH0945","","900031384C","Huttoft","en","Huttoft: Parish Hall Lay-by","en","U",551312,376612,"","",0,""
"2700LIBF6586","","900031106","Ingoldmells","en","Skegness (Butlins): South Car Park","en","U",557078,367478,"","",0,""
"2700LISR1750","","900031154","Ingoldmells","en","Ingoldmells: Bus Stn","en","U",556057,368703,"","",0,""
"2700LKP00151","","900031624C","Kirton (Lincs)","en","Kirton: High Street, War Memorial","en","U",530630,338605,"","",0,""
"2700LKWM5699","","900031624A","Kirton (Lincs)","en","Kirton: High Street, War Memorial","en","U",530617,338564,"","",0,""
"2700LLBS2699","","900030144","Louth","en","Louth: Bus Stn, Church St","en","U",533187,387423,"","",0,""
"2700LLBW2741","","900098285","Lincoln","en","Lincoln: University of Lincoln","en","U",496886,371281,"","",0,""
"2700LLCB2616","","900030044","Lincoln","en","Lincoln: City Bus Stn","en","U",497686,370963,"","",0,""
"2700LMSR2901","","900031374","Mablethorpe","en","Mablethorpe: Coach Stn","en","U",550600,384947,"","",0,""
"2700LNKB5668","","900031283A","North Kyme","en","North Kyme: Bus Stop, opp Primary School","en","U",515140,352717,"","",0,""
"2700LNKBS192","","900031283B","North Kyme","en","North Kyme: Primary School","en","U",515123,352718,"","",0,""
"2700LNTTG204","","900030484C","North Thoresby","en","North Thoresby: opp The Granby","en","U",528798,398395,"","",0,""
"2700LOBS1330","","900031008A","Osbournby","en","Osbournby: opp Whichcote Arms P.H.","en","U",507008,338177,"","",0,""
"2700LOWAP952","","900031008B","Osbournby","en","Osbournby: Whichcote Arms P.H.","en","U",506991,338177,"","",0,""
"2700LSBS2722","","900031204","Stamford (Lincs)","en","Stamford: Bus Stn","en","U",502776,307037,"","",0,""
"2700LSC00037","","900031654A","Surfleet","en","Surfleet: Gosberton Road, Parish Church","en","U",525116,328210,"","",0,""
"2700LSP01983","","900031654C","Surfleet","en","Surfleet: Gosberton Road, Parish Church","en","U",525097,328246,"","",0,""
"2700LSRD2493","","900031134","Skegness","en","Skegness: Richmond Coach Stn","en","U",556173,363060,"","",0,""
"2700LSS02808","","900031010C","Sleaford (Lincs)","en","Sleaford: Southgate, Woolworths","en","U",506867,345589,"","",0,""
"2700LSSB2891","","900031394C","Sutton on Sea","en","Sutton-on-Sea: Bus Shelter, opp Library","en","U",552144,381903,"","",0,""
